Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Costos,Ingresos,Utilidad Bruta,"Amort, Gastos Fin, Impuestos ",Utilidad Neta,ROS,Margen_Utilidad_Bruta,Rentabilidad_Costos,Rentabilidad_Bruta
2018-03-16,507,10,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,528.125,507.46289954337897,456.12914954337896,51.33375,0.09720000000000001,96.08764961768122,248.44400552486186,2456.0082872928174
2018-03-16,557,11,8.2,45,2.4,1992,-3.0,2.38,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,580.2083333333334,559.5462328767123,503.14998287671233,56.39625000000001,0.09720000000000001,96.43884803620176,272.9453867403315,2708.0801104972375
2018-03-16,705,12,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,734.375,713.712899543379,642.331649543379,71.38125000000001,0.09720000000000001,97.18643738463032,345.4694751381216,3454.21270718232
2018-03-16,715,13,10.4,38,2.4,1959,-3.3,2.99,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,744.7916666666667,724.1295662100457,651.7358162100456,72.39375000000001,0.09720000000000001,97.22578791071942,350.3697513812155,3504.6270718232045
2018-03-16,772,14,11.0,36,1.8,1973,-3.5,2.91,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,804.1666666666667,783.5045662100457,705.3395662100456,78.16500000000002,0.09720000000000002,97.43061963233728,378.3013259668509,3791.988950276243
2018-03-16,923,15,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,961.4583333333334,940.7962328767123,847.3424828767123,93.45375000000001,0.09720000000000001,97.85096246605025,452.2954972375691,4553.245856353591
2018-03-16,976,16,11.6,31,1.4,1999,-4.9,2.11,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1016.6666666666667,996.0045662100457,897.1845662100457,98.82000000000002,0.09720000000000001,97.96766225016842,478.2669613259669,4820.441988950277
2018-03-16,1160,17,11.2,30,1.5,2000,-5.7,1.44,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1208.3333333333335,1187.6712328767126,1070.2212328767125,117.45000000000003,0.09720000000000001,98.29003306565896,568.4320441988951,5748.066298342543
2018-03-16,1641,18,10.0,33,1.2,2000,-5.5,0.68,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1709.3750000000002,1688.7128995433793,1522.5616495433792,166.15125000000003,0.09720000000000001,98.79124823654138,804.1353314917128,8172.997237569062
2018-03-16,974,19,8.1,36,1.2,2000,-6.1,0.06,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1014.5833333333334,993.9212328767123,895.3037328767123,98.6175,0.09720000000000001,97.96348907203736,477.28690607734814,4810.359116022099
2018-03-16,774,20,6.7,41,1.0,2000,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,806.2500000000001,785.5878995433791,707.220399543379,78.36750000000002,0.09720000000000001,97.43725885809351,379.2813812154697,3802.07182320442
2018-03-16,710,21,5.8,43,1.8,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,739.5833333333334,718.9212328767123,647.0337328767123,71.88750000000002,0.09720000000000002,97.20625120586533,347.9196132596686,3479.4198895027625
2018-03-16,660,22,4.9,46,0.8,2000,-5.7,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,687.5,666.837899543379,600.0128995433789,66.825,0.09720000000000001,96.99460356994604,323.41823204419893,3227.3480662983425
2018-03-16,455,23,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,473.95833333333337,453.29623287671234,407.2274828767123,46.06875000000001,0.09720000000000001,95.64052385970193,222.96256906077355,2193.8535911602207
2018-03-17,414,0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,431.25000000000006,410.5878995433791,368.67039954337906,41.91750000000001,0.09720000000000001,95.20878829991398,202.87143646408845,1987.154696132597
2018-03-17,366,1,3.0,52,0.7,2000,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,381.25,360.58789954337897,323.53039954337896,37.057500000000005,0.09720000000000001,94.5804326671158,179.35011049723758,1745.1657458563534
2018-03-17,268,2,2.3,56,0.6,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,279.1666666666667,258.5045662100457,231.36956621004572,27.135000000000005,0.09720000000000001,92.59865058270293,131.32740331491715,1251.1049723756907
2018-03-17,157,3,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,163.54166666666669,142.87956621004568,126.98331621004567,15.896250000000004,0.09720000000000001,87.36584940232092,76.9343370165746,691.5055248618786
2018-03-17,103,4,1.3,61,0.7,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,107.29166666666667,86.62956621004567,76.20081621004567,10.42875,0.09720000000000001,80.74211996276101,50.47284530386741,419.26795580110496
2018-03-17,60,5,1.0,62,0.9,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,62.50000000000001,41.837899543379,35.762899543379,6.075000000000001,0.09720000000000001,66.9406392694064,29.40165745856354,202.48618784530387
2018-03-17,109,6,0.8,63,1.0,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,113.54166666666667,92.87956621004567,81.84331621004567,11.03625,0.09720000000000001,81.80218675380169,53.41301104972376,449.51657458563534
2018-03-17,193,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,201.04166666666669,180.37956621004568,160.83831621004566,19.541250000000005,0.09720000000000002,89.72247852934913,94.57533149171273,872.997237569061
2018-03-17,384,8,1.3,57,1.0,1974,-6.2,0.32,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,400.0,379.33789954337897,340.45789954337897,38.88,0.09720000000000001,94.83447488584474,188.17060773480665,1835.9116022099447
2018-03-17,520,9,3.4,49,1.6,1950,-6.3,1.03,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,541.6666666666667,521.0045662100457,468.3545662100457,52.65000000000001,0.09720000000000001,96.1854583772392,254.81436464088404,2521.546961325967
2018-03-17,561,10,6.0,43,1.0,1829,-5.6,1.69,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,584.375,563.712899543379,506.911649543379,56.80125,0.09720000000000001,96.46423949405415,274.9054972375691,2728.245856353591
2018-03-17,742,11,8.0,39,1.2,1783,-5.1,2.26,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,772.9166666666667,752.2545662100457,677.1270662100457,75.12750000000001,0.09720000000000001,97.32673632906251,363.60049723756913,3640.745856353591
2018-03-17,933,12,10.0,38,1.5,1677,-3.6,2.51,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,971.8750000000001,951.2128995433791,856.746649543379,94.46625000000002,0.09720000000000001,97.87399609449558,457.1957734806631,4603.660220994475
2018-03-17,1111,13,10.9,32,1.2,1772,-5.1,2.22,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1157.2916666666667,1136.6295662100458,1024.1408162100458,112.48875000000001,0.09720000000000001,98.21461598214617,544.4206906077349,5501.035911602211
2018-03-17,1294,14,12.1,29,2.3,1734,-5.4,2.26,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1347.9166666666667,1327.2545662100458,1196.237066210046,131.0175,0.09720000000000001,98.46710846689675,634.0957458563537,6423.6187845303875
2018-03-17,1514,15,13.2,23,2.8,1696,-7.5,2.52,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1577.0833333333335,1556.4212328767126,1403.1287328767125,153.29250000000002,0.09720000000000001,98.68985360380739,741.9018232044199,7532.7348066298355
2018-03-17,1440,16,13.7,28,2.1,1499,-4.5,1.88,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1500.0,1479.337899543379,1333.5378995433791,145.8,0.09720000000000001,98.62252663622527,705.6397790055249,7159.668508287294
2018-03-17,1272,17,12.1,34,2.5,1240,-3.3,0.81,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1325.0,1304.337899543379,1175.5478995433791,128.79000000000002,0.09720000000000001,98.44059619195313,623.315138121547,6312.707182320442
2018-03-17,934,18,10.6,42,2.8,1307,-1.8,0.31,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,972.9166666666667,952.2545662100457,857.6870662100457,94.56750000000001,0.09720000000000001,97.87627232994045,457.6858011049724,4608.701657458564
2018-03-17,718,19,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,747.9166666666667,727.2545662100457,654.5570662100457,72.69750000000002,0.09720000000000002,97.23737932613423,351.83983425414374,3519.75138121547
2018-03-17,688,20,7.9,54,2.3,1005,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,716.6666666666667,696.0045662100457,626.3445662100457,69.66000000000001,0.09720000000000001,97.1169162153552,337.13900552486194,3368.508287292818
2018-03-17,624,21,7.4,54,2.0,1142,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,650.0,629.337899543379,566.157899543379,63.18000000000001,0.09720000000000001,96.821215314366,305.7772375690608,3045.8563535911603
2018-03-17,562,22,7.0,55,2.7,1041,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,585.4166666666667,564.7545662100457,507.8520662100457,56.90250000000001,0.09720000000000001,96.47053088285476,275.3955248618785,2733.28729281768
2018-03-17,422,23,6.4,59,1.1,961,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,439.58333333333337,418.92123287671234,376.1937328767123,42.727500000000006,0.09720000000000001,95.2996169577355,206.79165745856358,2027.486187845304
2018-03-18,407,0,5.9,56,1.1,1019,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,423.95833333333337,403.29623287671234,362.08748287671233,41.20875000000001,0.09720000000000001,95.12638416748005,199.4412430939227,1951.864640883978
2018-03-18,309,1,5.7,55,1.4,1043,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,321.875,301.21289954337897,269.92664954337897,31.286250000000003,0.09720000000000001,93.58070665425366,151.41853591160222,1457.8038674033146
2018-03-18,226,2,5.5,56,1.2,1067,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,235.41666666666669,214.75456621004568,191.8720662100457,22.882500000000004,0.09720000000000001,91.22317856709904,110.74624309392267,1039.364640883978
2018-03-18,174,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,181.25,160.587899543379,142.970399543379,17.617500000000003,0.09720000000000002,88.60022043772634,85.26480662983427,777.2099447513813
2018-03-18,106,4,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,110.41666666666667,89.75456621004567,79.02206621004567,10.732500000000002,0.09720000000000001,81.28715430343757,51.94292817679559,434.3922651933702
2018-03-18,67,5,5.6,55,1.2,1008,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,69.79166666666667,49.12956621004567,42.34581621004567,6.783750000000001,0.09720000000000001,70.3946023308117,32.83185082872929,237.77624309392266
2018-03-18,73,6,5.7,54,1.7,1208,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,76.04166666666667,55.37956621004567,47.98831621004567,7.391250000000001,0.09720000000000001,72.82792268718333,35.77201657458564,268.02486187845307
2018-03-18,152,7,5.5,58,1.0,937,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,158.33333333333334,137.67123287671234,122.28123287671234,15.390000000000002,0.09720000000000001,86.95025234318673,74.48419889502763,666.2983425414365
2018-03-18,293,8,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,305.20833333333337,284.54623287671234,254.87998287671235,29.666250000000005,0.09720000000000001,93.23016503810368,143.57809392265196,1377.1408839779006
2018-03-18,398,9,6.3,53,0.5,849,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,414.58333333333337,393.92123287671234,353.6237328767123,40.29750000000001,0.09720000000000001,95.01617677428237,195.03099447513813,1906.4917127071822
2018-03-18,460,10,7.2,53,1.6,709,-1.7,0.45,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,479.1666666666667,458.5045662100457,411.9295662100457,46.575,0.09720000000000001,95.68790946992259,225.41270718232047,2219.0607734806636
2018-03-18,587,11,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,611.4583333333334,590.7962328767123,531.3624828767123,59.43375000000001,0.09720000000000001,96.620848988355,287.6462154696133,2859.3232044198894
2018-03-18,751,12,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,782.2916666666667,761.6295662100457,685.5908162100457,76.03875000000001,0.0972,97.35877277784871,368.0107458563536,3686.1187845303866
2018-03-18,881,13,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,917.7083333333334,897.0462328767123,807.8449828767123,89.20125000000002,0.09720000000000001,97.74851118747377,431.7143370165747,4341.505524861878
2018-03-18,993,14,11.0,41,1.1,763,-1.7,0.81,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1034.375,1013.712899543379,913.171649543379,100.54125,0.09720000000000001,98.00245554497924,486.5974309392265,4906.146408839779
2018-03-18,1128,15,12.0,37,0.8,879,-2.2,1.09,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1175.0,1154.337899543379,1040.127899543379,114.21000000000001,0.09720000000000001,98.24152336539397,552.7511602209945,5586.740331491714
2018-03-18,1059,16,12.3,30,1.6,1263,-4.8,0.94,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1103.125,1082.462899543379,975.2391495433791,107.22375000000001,0.09720000000000001,98.12694840053294,518.9392541436464,5238.881215469613
2018-03-18,603,17,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,628.125,607.462899543379,546.4091495433789,61.05375000000001,0.09720000000000001,96.71051137009017,295.48665745856357,2939.986187845304
2018-03-18,365,18,10.4,47,0.4,824,-0.4,0.14,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,380.20833333333337,359.54623287671234,322.5899828767123,36.956250000000004,0.0972,94.56558453743666,178.86008287292822,1740.124309392265
2018-03-18,237,19,10.0,53,1.7,796,0.8,0.01,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,246.87500000000003,226.21289954337902,202.21664954337902,23.996250000000003,0.09720000000000001,91.63054158719149,116.13654696132598,1094.8204419889503
2018-03-18,146,20,9.2,66,1.1,513,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,152.08333333333334,131.42123287671234,116.63873287671234,14.782500000000002,0.09720000000000001,86.41396134359167,71.54403314917128,636.0497237569061
2018-03-18,71,21,8.8,72,0.9,501,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,73.95833333333334,53.29623287671234,46.10748287671234,7.1887500000000015,0.09720000000000001,72.0625120586533,34.79196132596686,257.94198895027625
2018-03-18,70,22,8.1,76,0.8,492,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,72.91666666666667,52.25456621004567,45.16706621004567,7.087500000000001,0.09720000000000001,71.66340508806263,34.30193370165747,252.90055248618785
2018-03-18,53,23,7.4,80,1.3,471,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,55.208333333333336,34.54623287671233,29.17998287671233,5.366250000000001,0.09720000000000001,62.574308606875164,25.971464088397795,167.1961325966851
2018-03-19,67,0,7.0,81,1.1,421,3.9,0.0,0.5,0.0,Spring,No Holiday,Yes,20.662100456621005,69.79166666666667,49.12956621004567,42.34581621004567,6.783750000000001,0.09720000000000001,70.3946023308117,32.83185082872929,237.77624309392266
2018-03-19,38,1,6.7,84,0.8,320,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,39.583333333333336,18.92123287671233,15.07373287671233,3.8475000000000006,0.09720000000000001,47.80100937274694,18.621049723756908,91.57458563535913
2018-03-19,28,2,6.6,86,0.6,416,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,29.166666666666668,8.504566210045663,5.669566210045662,2.8350000000000004,0.09720000000000001,29.15851272015656,13.720773480662984,41.16022099447515
2018-03-19,12,3,6.5,88,0.9,276,4.6,0.0,0.3,0.0,Spring,No Holiday,Yes,20.662100456621005,12.5,-8.162100456621005,-9.377100456621005,1.215,0.09720000000000001,-65.29680365296804,5.880331491712708,-39.50276243093923
2018-03-19,9,4,6.3,90,1.0,240,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,9.375,-11.287100456621005,-12.198350456621005,0.9112500000000001,0.09720000000000001,-120.3957382039574,4.410248618784531,-54.62707182320442
2018-03-19,27,5,6.2,89,1.5,338,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,28.125000000000004,7.462899543378999,4.729149543378998,2.7337500000000006,0.09720000000000001,26.534753932014215,13.230745856353593,36.118784530386755
2018-03-19,91,6,6.5,88,1.2,417,4.6,0.0,0.2,0.0,Spring,No Holiday,Yes,20.662100456621005,94.79166666666667,74.12956621004567,64.91581621004566,9.213750000000001,0.09720000000000001,78.20261929850972,44.5925138121547,358.7707182320442
2018-03-19,370,7,6.5,88,1.4,515,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,385.4166666666667,364.7545662100457,327.29206621004573,37.462500000000006,0.09720000000000001,94.63902258422807,181.31022099447515,1765.3314917127072
2018-03-19,592,8,7.3,84,2.2,813,4.7,0.05,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,616.6666666666667,596.0045662100457,536.0645662100457,59.94000000000001,0.09720000000000001,96.64938911514254,290.09635359116027,2884.530386740332
2018-03-19,387,9,8.2,81,2.7,1273,5.1,0.2,0.5,0.0,Spring,No Holiday,Yes,20.662100456621005,403.12500000000006,382.4628995433791,343.27914954337905,39.18375000000001,0.09720000000000001,94.87451771618704,189.64069060773485,1851.0359116022105
2018-03-19,292,10,9.1,77,2.7,1587,5.2,0.27,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,304.1666666666667,283.5045662100457,253.9395662100457,29.565000000000005,0.09720000000000001,93.20698067179585,143.08806629834257,1372.0994475138123
2018-03-19,393,11,10.2,65,3.3,2000,3.9,0.57,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,409.37500000000006,388.7128995433791,348.9216495433791,39.79125000000001,0.09720000000000002,94.95276935410786,192.5808563535912,1881.284530386741
2018-03-19,403,12,10.2,58,3.5,2000,2.2,0.32,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,419.7916666666667,399.1295662100457,358.3258162100457,40.80375000000001,0.09720000000000001,95.07801080934091,197.48113259668511,1931.6988950276243
2018-03-19,387,13,10.1,61,3.7,1504,2.9,0.38,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,403.12500000000006,382.4628995433791,343.27914954337905,39.18375000000001,0.09720000000000001,94.87451771618704,189.64069060773485,1851.0359116022105
2018-03-19,326,14,10.1,59,3.3,2000,2.4,0.57,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,339.58333333333337,318.92123287671234,285.91373287671234,33.00750000000001,0.09720000000000001,93.91545508025884,159.7490055248619,1543.5082872928178
2018-03-19,263,15,9.8,57,3.0,2000,1.6,0.43,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,273.95833333333337,253.29623287671237,226.66748287671237,26.628750000000007,0.09720000000000001,92.45794051773531,128.8772651933702,1225.8977900552488
2018-03-19,271,16,8.9,63,3.0,1614,2.2,0.28,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,282.2916666666667,261.6295662100457,234.1908162100457,27.438750000000006,0.09720000000000001,92.68058434009,132.79748618784532,1266.229281767956
2018-03-19,605,17,8.5,59,2.7,1927,0.9,0.16,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,630.2083333333334,609.5462328767123,548.2899828767123,61.25625000000001,0.09720000000000001,96.7213857126684,296.46671270718235,2950.0690607734805
2018-03-19,1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,1250.0,1229.337899543379,1107.837899543379,121.50000000000001,0.09720000000000001,98.34703196347033,588.0331491712708,5949.723756906078
2018-03-19,818,19,8.4,51,3.3,1977,-1.1,0.01,0.0,0.0,Spring,No Holiday,Yes,20.662100456621005,852.0833333333334,831.4212328767123,748.5987328767123,82.8225,0.09720000000000001,97.57510801487088,400.84259668508287,4023.8950276243095
